,EVENT_ID,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
3311,946738,44.0,M,Mobile/Trailer Home
3312,929247,55.0,M,Vehicle/Towed Trailer
3313,933421,50.0,M,In Water
3314,934379,3.0,F,Permanent Home
3315,936630,60.0,F,Outside/Open Areas
3316,936688,57.0,M,Outside/Open Areas
3317,936689,18.0,F,Vehicle/Towed Trailer
3318,937230,67.0,M,Outside/Open Areas
3319,937282,42.0,F,Under Tree
3320,937288,59.0,M,Vehicle/Towed Trailer
3321,937867,1.0,F,Vehicle/Towed Trailer
3322,937967,53.0,M,Vehicle/Towed Trailer
3323,938002,14.0,M,Permanent Home
3324,938288,50.0,F,Vehicle/Towed Trailer
3325,938895,,,Other
3326,938920,57.0,M,Vehicle/Towed Trailer
3327,938960,18.0,M,Vehicle/Towed Trailer
3328,939420,54.0,F,Other
3329,940805,12.0,F,Vehicle/Towed Trailer
3330,940805,49.0,F,Vehicle/Towed Trailer
3331,943057,21.0,M,In Water
3332,943057,55.0,M,In Water
3333,943564,17.0,F,Other
3334,944863,42.0,M,In Water
3335,946768,48.0,M,Mobile/Trailer Home
3336,947692,79.0,M,Vehicle/Towed Trailer
3337,949608,37.0,F,Vehicle/Towed Trailer
3338,953597,85.0,M,Outside/Open Areas
3339,954336,2.0,,Permanent Home
3340,954642,28.0,M,Mobile/Trailer Home
3341,954775,48.0,M,In Water
3342,954775,32.0,F,In Water
3343,955351,26.0,M,Unknown
3344,955368,23.0,M,Vehicle/Towed Trailer
3345,956174,70.0,M,Vehicle/Towed Trailer
3346,956372,55.0,M,In Water
3347,956863,40.0,F,In Water
3348,948503,80.0,F,Permanent Home
3349,950578,50.0,M,In Water
3350,952438,1.0,M,Vehicle/Towed Trailer
3351,952438,38.0,F,Vehicle/Towed Trailer
3352,952438,34.0,F,Vehicle/Towed Trailer
3353,953079,,M,In Water
3354,953085,37.0,M,In Water
3355,955569,,M,In Water
3356,956695,22.0,M,In Water
3357,957328,58.0,M,In Water
3358,957389,7.0,M,In Water
3359,957432,20.0,M,In Water
3360,957582,49.0,F,Mobile/Trailer Home
3361,956687,8.0,M,In Water
3362,960716,61.0,M,Vehicle/Towed Trailer
3363,961234,14.0,M,In Water
3364,961426,46.0,M,Vehicle/Towed Trailer
3365,961778,25.0,M,In Water
3366,962402,4.0,M,In Water
3367,962404,,M,In Water
3368,962404,,M,In Water
3369,962752,,M,In Water
3370,962770,55.0,F,Permanent Home
3371,963157,22.0,M,In Water
3372,963156,17.0,M,In Water
3373,963303,15.0,F,In Water
3374,959086,34.0,M,Under Tree
3375,960751,,M,In Water
3376,957686,49.0,M,Other
3377,964010,18.0,M,In Water
3378,937995,31.0,M,Outside/Open Areas
3379,939286,28.0,M,Outside/Open Areas
3380,941126,65.0,M,Outside/Open Areas
3381,941340,56.0,M,Outside/Open Areas
3382,943199,,M,Long Span Roof
3383,943624,,,Unknown
3384,943790,,,Unknown
3385,943791,,,Unknown
3386,943791,,,Unknown
3387,943791,,,Unknown
3388,943791,,,Unknown
3389,943793,,,Unknown
3390,943797,,,Unknown
3391,943800,,,Unknown
3392,943800,,,Unknown
3393,943819,,,Unknown
3394,943821,,,Unknown
3395,943821,,,Unknown
3396,943821,,,Unknown
3397,943821,,,Permanent Home
3398,943821,,,Permanent Home
3399,943821,,,Permanent Home
3400,944573,,,Unknown
3401,945961,,,Unknown
3402,945966,11.0,M,Permanent Home
3403,945966,58.0,M,Permanent Home
3404,945966,77.0,F,Permanent Home
3405,945983,61.0,M,Unknown
3406,945983,77.0,F,Unknown
3407,945983,68.0,F,Unknown
3408,945985,74.0,M,Unknown
3409,945985,88.0,F,Unknown
3410,945985,50.0,M,Unknown
3411,945985,89.0,F,Unknown
3412,945985,72.0,M,Unknown
3413,945985,51.0,M,Unknown
3414,945986,76.0,M,Mobile/Trailer Home
3415,945986,55.0,M,Outside/Open Areas
3416,945986,60.0,M,Outside/Open Areas
3417,945986,56.0,M,Outside/Open Areas
3418,945986,77.0,F,Outside/Open Areas
3419,945986,61.0,M,Outside/Open Areas
3420,945986,86.0,M,Outside/Open Areas
3421,945986,86.0,F,Permanent Home
3422,945986,79.0,F,Permanent Home
3423,945986,100.0,F,Permanent Home
3424,945986,48.0,M,Permanent Home
3425,945986,43.0,F,Permanent Home
3426,945986,52.0,M,Permanent Home
3427,945986,56.0,M,Permanent Home
3428,945986,72.0,M,Permanent Home
3429,945986,47.0,F,Permanent Home
3430,945986,46.0,F,Permanent Home
3431,945986,7.0,F,Permanent Home
3432,945986,84.0,F,Permanent Home
3433,945986,64.0,F,Permanent Home
3434,945986,75.0,M,Permanent Home
3435,945986,61.0,M,Permanent Home
3436,945986,69.0,F,Permanent Home
3437,945986,60.0,M,Permanent Home
3438,945986,81.0,M,Permanent Home
3439,945986,88.0,F,Permanent Home
3440,945986,8.0,F,Permanent Home
3441,945986,71.0,M,Permanent Home
3442,945986,97.0,F,Permanent Home
3443,945986,72.0,M,Permanent Home
3444,945986,86.0,M,Permanent Home
3445,945986,87.0,F,Permanent Home
3446,945986,64.0,M,Permanent Home
3447,945986,23.0,M,Permanent Home
3448,945986,65.0,M,Permanent Home
3449,945986,47.0,M,Vehicle/Towed Trailer
3450,945993,,,Unknown
3451,945993,,,Unknown
3452,945993,,,Unknown
3453,946006,,,Unknown
3454,936658,32.0,M,In Water
3455,938148,,,Church
3456,940257,,M,Under Tree
3457,940481,31.0,F,Vehicle/Towed Trailer
3458,940484,40.0,M,Outside/Open Areas
3459,941485,21.0,M,Boating
3460,941485,21.0,M,Boating
3461,941492,46.0,F,Mobile/Trailer Home
3462,941526,42.0,M,In Water
3463,941526,49.0,M,In Water
3464,941611,1.0,M,Under Tree
3465,941936,37.0,M,Outside/Open Areas
3466,942229,35.0,M,Outside/Open Areas
3467,943055,54.0,M,In Water
3468,943056,42.0,M,In Water
3469,945162,57.0,M,Other
3470,949942,62.0,F,Mobile/Trailer Home
3471,950931,30.0,F,Vehicle/Towed Trailer
3472,946870,71.0,M,Unknown
3473,946870,71.0,F,Unknown
3474,946870,74.0,M,Mobile/Trailer Home
3475,946870,69.0,F,Mobile/Trailer Home
3476,946870,38.0,F,Mobile/Trailer Home
3477,946870,59.0,F,Mobile/Trailer Home
3478,949499,71.0,M,In Water
3479,949500,62.0,M,In Water
3480,951940,65.0,M,Vehicle/Towed Trailer
3481,951956,64.0,M,Outside/Open Areas
3482,951956,46.0,F,Outside/Open Areas
3483,951956,,M,Outside/Open Areas
3484,951956,70.0,M,Vehicle/Towed Trailer
3485,951956,65.0,M,Outside/Open Areas
3486,952206,32.0,M,Vehicle/Towed Trailer
3487,951891,46.0,F,Outside/Open Areas
3488,951050,61.0,F,In Water
3489,951836,,,Unknown
3490,951836,70.0,M,Permanent Home
3491,954745,,M,In Water
3492,954747,56.0,M,In Water
3493,954748,54.0,M,In Water
3494,954749,,M,Unknown
3495,954750,58.0,F,In Water
3496,954751,42.0,M,In Water
3497,954752,41.0,M,In Water
3498,954753,65.0,M,In Water
3499,954755,48.0,F,In Water
3500,954756,,M,In Water
3501,957428,96.0,F,Vehicle/Towed Trailer
3502,937996,57.0,M,Outside/Open Areas
3503,943810,91.0,F,Mobile/Trailer Home
3504,945983,51.0,M,Unknown
3505,945986,51.0,M,Outside/Open Areas
3506,945986,62.0,M,Permanent Home
3507,945986,49.0,M,Permanent Home
3508,945986,87.0,F,Permanent Home
3509,945984,,,Unknown
3510,937844,66.0,M,Outside/Open Areas
3511,938856,,M,Outside/Open Areas
3512,939586,,,Vehicle/Towed Trailer
3513,944502,,,Unknown
3514,944502,,,Unknown
3515,945339,67.0,F,Outside/Open Areas
3516,945569,79.0,M,Permanent Home
3517,945569,73.0,F,Permanent Home
3518,945569,72.0,M,Permanent Home
3519,952642,47.0,F,Vehicle/Towed Trailer
3520,963050,36.0,F,Outside/Open Areas
3521,963053,36.0,M,Outside/Open Areas
3522,932613,7.0,F,In Water
3523,932613,4.0,M,In Water
3524,932613,40.0,M,In Water
3525,932614,,F,In Water
3526,932615,,M,In Water
3527,932626,12.0,M,In Water
3528,946829,35.0,M,Outside/Open Areas
